id_empenho,id_minuta_empenho,numero_empenho,situacao_empenho,descricao_situacao_empenho,tipo_documento_empenho,descricao_tipo_documento_empenho,status_processamento_empenho,ug_responsavel_empenho,ug_emitente_empenho,descricao_ug_emitente_empenho,fonte_recurso_empenho,plano_interno_empenho,ptres_empenho,grupo_natureza_despesa_empenho,natureza_despesa_empenho,subitem_empenho,categoria_despesa_empenho,modalidade_despesa_empenho,cnpj_beneficiario_empenho,nome_beneficiario_empenho,uf_beneficiario_empenho,numero_ro_empenho,data_emissao_empenho,prioridade_desbloqueio_empenho,valor_empenho,id_plano_acao
15275,2022NME000008494,2022NE002838,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207057.0,3,334041,15,CUSTEIO,40,01169416000109,MUNICIPIO DE LUZIANIA,GO,2022RO002879,2022-05-17,33,600000.0,14681
16895,2022NME000010114,2022NE003664,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207151.0,4,444041,01,INVESTIMENTO,40,84306604000150,MUNICIPIO DE CAPIXABA,AC,2022RO003705,2022-05-17,25,50000.0,15257
16893,2022NME000010112,2022NE003666,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207151.0,4,444041,01,INVESTIMENTO,40,04045993000179,MUNICIPIO DE ASSIS BRASIL,AC,2022RO003707,2022-05-17,22,434683.0,15255
16899,2022NME000010118,2022NE001613,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206950.0,4,444041,27,INVESTIMENTO,40,01612771000100,MUNICIPIO DE SERTAOZINHO,PB,2022RO001654,2022-05-17,31,175000.0,15261
16898,2022NME000010117,2022NE001615,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,206950.0,4,444041,27,INVESTIMENTO,40,08788903000190,MUNICIPIO DE PILOEZINHOS,PB,2022RO001656,2022-05-17,17,175000.0,15260
16901,2022NME000010120,2022NE001617,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206950.0,4,444041,27,INVESTIMENTO,40,08919490000136,MUNICIPIO DE JUAREZ TAVORA,PB,2022RO001658,2022-05-17,21,350000.0,15263
16902,2022NME000010121,2022NE001619,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206950.0,4,444041,27,INVESTIMENTO,40,08868515000110,MUNICIPIO DE SAO MIGUEL DE TAIPU,PB,2022RO001660,2022-05-17,30,245000.0,15264
16906,2022NME000010125,2022NE001620,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206950.0,4,444041,27,INVESTIMENTO,40,08865628000161,MUNICIPIO DE ITATUBA,PB,2022RO001661,2022-05-17,22,420000.0,15268
16896,2022NME000010115,2022NE001624,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,206950.0,4,444041,27,INVESTIMENTO,40,01612986000113,MUNICIPIO DE LOGRADOURO,PB,2022RO001665,2022-05-17,16,210000.0,15258
16904,2022NME000010123,2022NE001628,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206950.0,4,444041,27,INVESTIMENTO,40,08781791000146,MUNICIPIO DE CUITEGI,PB,2022RO001669,2022-05-17,25,210000.0,15266
16907,2022NME000010126,2022NE001629,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,206950.0,4,444041,27,INVESTIMENTO,40,08927915000159,MUNICIPIO DE BANANEIRAS,PB,2022RO001670,2022-05-17,13,350000.0,15269
16892,2022NME000010111,2022NE003671,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207151.0,4,444041,01,INVESTIMENTO,40,04059671000189,MUNICIPIO DE MANCIO LIMA,AC,2022RO003712,2022-05-17,26,150000.0,15254
16854,2022NME000010073,2022NE007749,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207637.0,4,444041,39,INVESTIMENTO,40,88349238000178,MUNICIPIO DE ENCANTADO,RS,2022RO007790,2022-05-17,80,200000.0,15194
15277,2022NME000008496,2022NE002844,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207057.0,3,334041,15,CUSTEIO,40,01738780000134,MUNICIPIO DE FORMOSA,GO,2022RO002885,2022-05-17,29,300000.0,14691
20012,2022NME000013231,2022NE002847,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207058.0,4,444041,29,INVESTIMENTO,40,76282706000155,MUNICIPIO DE FLORESTA,PR,2022RO002888,2022-05-17,10,700000.0,18613
16912,2022NME000010131,2022NE001204,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206898.0,4,444041,07,INVESTIMENTO,40,13715891000104,MUNICIPIO DE IRECE,BA,2022RO001245,2022-05-17,17,350000.0,15274
16913,2022NME000010132,2022NE001208,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206898.0,4,444041,07,INVESTIMENTO,40,14147490000168,MUNICIPIO DE ITABUNA,BA,2022RO001249,2022-05-17,26,200000.0,15275
16911,2022NME000010130,2022NE001209,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206898.0,4,444041,07,INVESTIMENTO,40,13913348000111,MUNICIPIO DE CAEM,BA,2022RO001250,2022-05-17,16,200000.0,15273
16914,2022NME000010133,2022NE001211,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206898.0,4,444041,07,INVESTIMENTO,40,13927819000140,MUNICIPIO DE LAURO DE FREITAS,BA,2022RO001252,2022-05-17,30,200000.0,15276
16915,2022NME000010134,2022NE001200,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206898.0,4,444041,07,INVESTIMENTO,40,13830823000196,MUNICIPIO DE SAO FRANCISCO DO CONDE,BA,2022RO001241,2022-05-17,18,250000.0,15277
20014,2022NME000013233,2022NE002848,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207058.0,4,444041,29,INVESTIMENTO,40,01612453000131,MUNICIPIO DE ARIRANHA DO IVAI,PR,2022RO002889,2022-05-17,12,800000.0,18615
16917,2022NME000010136,2022NE001205,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206898.0,4,444041,07,INVESTIMENTO,40,13828397000156,MUNICIPIO DE CACHOEIRA,BA,2022RO001246,2022-05-17,32,150000.0,15279
16916,2022NME000010135,2022NE001206,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206898.0,4,444041,07,INVESTIMENTO,40,13646922000112,MUNICIPIO DE CRISOPOLIS,BA,2022RO001247,2022-05-17,13,350000.0,15278
16929,2022NME000010148,2022NE002205,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,87613469000184,MUNICIPIO DE ARATIBA,RS,2022RO002246,2022-05-17,52,300000.0,15295
20021,2022NME000013240,2022NE002855,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207064.0,4,444041,31,INVESTIMENTO,40,10404184000109,MUNICIPIO DE OLINDA,PE,2022RO002896,2022-05-17,12,200000.0,18622
15865,2022NME000009084,2022NE002923,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207076.0,3,334041,07,CUSTEIO,40,13843842000157,MUNICIPIO DE CONCEICAO DO COITE,BA,2022RO002964,2022-05-17,11,300000.0,16283
16922,2022NME000010141,2022NE001665,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206958.0,4,444041,07,INVESTIMENTO,40,13906789000196,MUNICIPIO DE BARRA DO CHOCA,BA,2022RO001706,2022-05-17,20,500000.0,15288
16927,2022NME000010146,2022NE001666,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206958.0,4,444041,07,INVESTIMENTO,40,14232086000192,MUNICIPIO DE ARACI,BA,2022RO001707,2022-05-17,4,700000.0,15293
16920,2022NME000010139,2022NE001667,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,206958.0,4,444041,07,INVESTIMENTO,40,13698774000180,MUNICIPIO DE EUCLIDES DA CUNHA,BA,2022RO001708,2022-05-17,1,2800000.0,15286
16928,2022NME000010147,2022NE001670,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206958.0,4,444041,07,INVESTIMENTO,40,14234850000169,MUNICIPIO DE BARRA DO ROCHA,BA,2022RO001711,2022-05-17,3,1000000.0,15294
16926,2022NME000010145,2022NE001671,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206958.0,4,444041,07,INVESTIMENTO,40,14106280000121,MUNICIPIO DE ITUACU,BA,2022RO001712,2022-05-17,23,319583.0,15292
16925,2022NME000010144,2022NE001672,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206958.0,4,444041,07,INVESTIMENTO,40,13781364000106,MUNICIPIO DE IBIPITANGA,BA,2022RO001713,2022-05-17,22,400000.0,15291
16923,2022NME000010142,2022NE001673,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206958.0,4,444041,07,INVESTIMENTO,40,13682398000135,MUNICIPIO DE CAMACAN,BA,2022RO001714,2022-05-17,21,600000.0,15289
16956,2022NME000010175,2022NE006802,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207524.0,4,444041,23,INVESTIMENTO,40,18428847000137,MUNICIPIO DE PIRAJUBA,MG,2022RO006843,2022-05-17,19,150000.0,15333
15478,2022NME000008697,2022NE007751,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207637.0,3,334041,39,CUSTEIO,40,88811948000178,MUNICIPIO DE TAPES,RS,2022RO007792,2022-05-17,69,100000.0,15196
15484,2022NME000008703,2022NE007753,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207637.0,3,334041,39,CUSTEIO,40,88067780000138,MUNICIPIO DE TAQUARI,RS,2022RO007794,2022-05-17,70,45000.0,15207
16931,2022NME000010150,2022NE002190,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,91618439000138,MUNICIPIO DE NOVA PRATA,RS,2022RO002231,2022-05-17,67,300000.0,15297
16933,2022NME000010152,2022NE002191,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,87862397000109,MUNICIPIO DE GUAPORE,RS,2022RO002232,2022-05-17,61,300000.0,15299
16938,2022NME000010157,2022NE002196,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,90738196000109,MUNICIPIO DE IJUI,RS,2022RO002237,2022-05-17,62,300000.0,15306
16934,2022NME000010153,2022NE002203,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,88568902000170,MUNICIPIO DE SAO JOSE DO NORTE,RS,2022RO002244,2022-05-17,1246939,200000.0,15300
16935,2022NME000010154,2022NE002204,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,92412808000102,MUNICIPIO DE MATO CASTELHANO,RS,2022RO002245,2022-05-17,64,400000.0,15301
16941,2022NME000010160,2022NE002208,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,88768080000170,MUNICIPIO DE SAO GABRIEL,RS,2022RO002249,2022-05-17,56,400000.0,15311
16939,2022NME000010158,2022NE002210,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,87502902000104,MUNICIPIO DE NOVA ARACA,RS,2022RO002251,2022-05-17,66,200000.0,15307
16932,2022NME000010151,2022NE002214,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,87334918000155,MUNICIPIO DE VENANCIO AIRES,RS,2022RO002255,2022-05-17,75,300000.0,15298
16942,2022NME000010161,2022NE002215,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,87876801000101,MUNICIPIO DE TORRES,RS,2022RO002256,2022-05-17,71,200000.0,15312
16930,2022NME000010149,2022NE002216,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,88227756000119,MUNICIPIO DE JULIO DE CASTILHOS,RS,2022RO002257,2022-05-17,50,100000.0,15296
16954,2022NME000010173,2022NE006794,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207524.0,4,444041,23,INVESTIMENTO,40,16829640000149,MUNICIPIO DE ARAGUARI,MG,2022RO006835,2022-05-17,1,2470000.0,15331
16955,2022NME000010174,2022NE006822,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207524.0,4,444041,23,INVESTIMENTO,40,18940098000122,MUNICIPIO DE BUENO BRANDAO,MG,2022RO006863,2022-05-17,29,150682.0,15332
16947,2022NME000010166,2022NE002192,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,87612867000186,MUNICIPIO DE BOA VISTA DO BURICA,RS,2022RO002233,2022-05-17,54,300000.0,15318
16944,2022NME000010163,2022NE002195,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,04208358000165,MUNICIPIO DE SAO JOSE DO SUL,RS,2022RO002236,2022-05-17,70,300000.0,15314
16949,2022NME000010168,2022NE002199,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,90221524000103,MUNICIPIO DE DOIS LAJEADOS,RS,2022RO002240,2022-05-17,57,100000.0,15320
16945,2022NME000010164,2022NE002200,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,87246120000151,MUNICIPIO DE ESTRELA,RS,2022RO002241,2022-05-17,58,300000.0,15315
16943,2022NME000010162,2022NE002207,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,01602022000194,MUNICIPIO DE BOA VISTA DO SUL,RS,2022RO002248,2022-05-17,55,100000.0,15313
16951,2022NME000010170,2022NE002211,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,92902154000197,MUNICIPIO DE UNIAO DA SERRA,RS,2022RO002252,2022-05-17,73,300000.0,15323
16946,2022NME000010165,2022NE002212,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,87612768000102,MUNICIPIO DE FONTOURA XAVIER,RS,2022RO002253,2022-05-17,60,300000.0,15316
16953,2022NME000010172,2022NE002217,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206994.0,4,444041,39,INVESTIMENTO,40,98671597000109,MUNICIPIO DE VERANOPOLIS,RS,2022RO002258,2022-05-17,74,300000.0,15325
16862,2022NME000010081,2022NE007760,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207637.0,4,444041,39,INVESTIMENTO,40,04215199000126,MUNICIPIO DE BOA VISTA DO INCRA,RS,2022RO007801,2022-05-17,75,250000.0,15210
16968,2022NME000010187,2022NE006725,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207524.0,4,444041,23,INVESTIMENTO,40,18585570000156,MUNICIPIO DE PRATINHA,MG,2022RO006766,2022-05-17,13,200000.0,15351
14844,2021NME000007038,2021NE004916,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,197495.0,4,443041,27,INVESTIMENTO,30,08761124000100,ESTADO DA PARAIBA,PB,2021RO004957,2021-12-29,58,150000.0,13939
16961,2022NME000010180,2022NE006796,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207524.0,4,444041,23,INVESTIMENTO,40,18428854000139,MUNICIPIO DE CONCEICAO DAS ALAGOAS,MG,2022RO006837,2022-05-17,1247465,120000.0,15340
23850,2022NME000018541,2022NE008617,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206919.0,4,444041,47,INVESTIMENTO,40,13109350000132,MUNICIPIO DE MARUIM,SE,2022RO008683,2022-12-22,16,79682.0,22444
23805,2022NME000018496,2022NE008626,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207089.0,3,334041,41,CUSTEIO,40,15845365000194,MUNICIPIO DE SANTA LUZIA D'OESTE,RO,2022RO008692,2022-12-22,34,100000.0,22410
23879,2022NME000018570,2022NE008629,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207589.0,4,443041,05,INVESTIMENTO,30,04312369000190,ESTADO DO AMAZONAS,AM,2022RO008695,2022-12-22,14,1500000.0,22471
23855,2022NME000018546,2022NE008634,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207010.0,4,444041,01,INVESTIMENTO,40,04012548000102,MUNICIPIO DE CRUZEIRO DO SUL,AC,2022RO008700,2022-12-22,38,300000.0,22448
23845,2022NME000018536,2022NE008638,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207281.0,4,444041,23,INVESTIMENTO,40,01613233000122,MUNICIPIO DE IMBE DE MINAS,MG,2022RO008704,2022-12-22,120,50000.0,22433
23869,2022NME000018560,2022NE008639,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207301.0,4,444041,05,INVESTIMENTO,40,04190765000192,MUNICIPIO DE EIRUNEPE,AM,2022RO008705,2022-12-22,28,150000.0,22462
23874,2022NME000018565,2022NE008642,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207334.0,4,444041,23,INVESTIMENTO,40,18094755000168,MUNICIPIO DE BARROSO,MG,2022RO008708,2022-12-22,106,40000.0,22466
23830,2022NME000018521,2022NE008643,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207089.0,4,444041,41,INVESTIMENTO,40,84722933000182,MUNICIPIO DE TEIXEIROPOLIS,RO,2022RO008709,2022-12-22,52,274682.0,22408
23865,2022NME000018556,2022NE008648,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207190.0,4,444041,37,INVESTIMENTO,40,08079402000135,MUNICIPIO DE SAO GONCALO DO AMARANTE,RN,2022RO008714,2022-12-22,1257881,100000.0,22458
23815,2022NME000018506,2022NE008653,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207384.0,3,334041,48,CUSTEIO,40,01067974000155,MUNICIPIO DE PONTE ALTA DO TOCANTINS,TO,2022RO008719,2022-12-22,95,200000.0,22425
23820,2022NME000018511,2022NE008654,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207281.0,3,334041,23,CUSTEIO,40,18715409000150,MUNICIPIO DE SANTA LUZIA,MG,2022RO008720,2022-12-22,122,100000.0,22431
23822,2022NME000018513,2022NE008611,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207281.0,3,334041,23,CUSTEIO,40,18602060000140,MUNICIPIO DE PRESIDENTE OLEGARIO,MG,2022RO008677,2022-12-22,115,100000.0,22435
23856,2022NME000018547,2022NE008612,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207036.0,4,444041,01,INVESTIMENTO,40,84306521000161,MUNICIPIO DE SANTA ROSA DO PURUS,AC,2022RO008678,2022-12-22,41,310761.0,22449
23852,2022NME000018543,2022NE008614,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,206919.0,4,444041,47,INVESTIMENTO,40,32846347000146,MUNICIPIO DE SANTANA DO SAO FRANCISCO,SE,2022RO008680,2022-12-22,8,90000.0,22445
23851,2022NME000018542,2022NE008615,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,3000000000,T.ESPECIAIS,206919.0,4,444041,47,INVESTIMENTO,40,32846347000146,MUNICIPIO DE SANTANA DO SAO FRANCISCO,SE,2022RO008681,2022-12-22,7,300000.0,22445
23833,2022NME000018524,2022NE008620,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207089.0,4,444041,41,INVESTIMENTO,40,84723030000116,MUNICIPIO DE PRIMAVERA DE RONDONIA,RO,2022RO008686,2022-12-22,53,100000.0,22412
23807,2022NME000018498,2022NE008621,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207089.0,3,334041,41,CUSTEIO,40,84723030000116,MUNICIPIO DE PRIMAVERA DE RONDONIA,RO,2022RO008687,2022-12-22,49,200000.0,22412
23817,2022NME000018508,2022NE008630,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207151.0,3,333041,01,CUSTEIO,30,63606479000124,ESTADO DO ACRE,AC,2022RO008696,2022-12-22,21,577904.0,22428
23844,2022NME000018535,2022NE008631,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207151.0,4,443041,01,INVESTIMENTO,30,63606479000124,ESTADO DO ACRE,AC,2022RO008697,2022-12-22,27,322096.0,22428
23827,2022NME000018518,2022NE008640,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207410.0,3,334041,29,CUSTEIO,40,01612906000120,MUNICIPIO DE BOA VENTURA DE SAO ROQUE,PR,2022RO008706,2022-12-22,1256895,50000.0,22440
